registro_id,indicador,anio,mes,zona,provincia,presupuesto_musd,es_dato_real,nota
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 7,Loja,2.627661,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 7,Loja,0.95264,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 5,Los Ríos,2.133885,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 5,Los Ríos,0.509468,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 4,Manabí,4.339973,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 4,Manabí,1.087273,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 6,Morona Santiago,0.379928,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 6,Morona Santiago,0.13151,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 2,Napo,0.346727,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 2,Napo,0.182753,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 2,Orellana,0.597915,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 2,Orellana,0.204301,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 3,Pastaza,0.336621,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 3,Pastaza,0.127708,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 2,Pichincha,4.665374,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 2,Pichincha,1.563457,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 5,Santa Elena,0.697229,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 5,Santa Elena,0.305274,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 4,Santo Domingo de los Tsáchilas,1.064146,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 4,Santo Domingo de los Tsáchilas,0.163139,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 1,Sucumbíos,0.547205,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 1,Sucumbíos,0.133298,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 3,Tungurahua,1.715949,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 3,Tungurahua,0.81856,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
7,Bienestar Social · Personas con Discapacidad (PCD),2025,12,Zona 7,Zamora Chinchipe,1.411958,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
7,Bienestar Social · Personas con Discapacidad (PCD),2026,07,Zona 7,Zamora Chinchipe,0.461122,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 6,Azuay,3.682216,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 6,Azuay,1.113327,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 5,Bolívar,1.134076,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 5,Bolívar,0.146871,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 6,Cañar,2.046894,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 6,Cañar,0.613426,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 1,Carchi,0.415849,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 1,Carchi,0.05637,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 3,Chimborazo,2.089474,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 3,Chimborazo,0.503175,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 3,Cotopaxi,1.182436,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 3,Cotopaxi,0.31741,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 7,El Oro,4.094833,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 7,El Oro,1.127188,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 1,Esmeraldas,2.383232,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 1,Esmeraldas,0.520949,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 5,Galápagos,0.04117,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 5,Galápagos,0.0,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 5,Guayas,10.267113,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 5,Guayas,2.524966,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 1,Imbabura,2.350175,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 1,Imbabura,0.428442,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 7,Loja,4.155574,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 7,Loja,1.033428,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 5,Los Ríos,1.906311,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 5,Los Ríos,0.588361,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 4,Manabí,3.129463,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 4,Manabí,0.68978,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 6,Morona Santiago,0.677051,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 6,Morona Santiago,0.18135,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 2,Napo,0.871735,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 2,Napo,0.290875,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 2,Orellana,0.307688,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 2,Orellana,0.116982,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 3,Pastaza,0.603252,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 3,Pastaza,0.271375,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 2,Pichincha,11.64519,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 2,Pichincha,3.22943,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 5,Santa Elena,1.565247,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 5,Santa Elena,0.361333,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 4,Santo Domingo de los Tsáchilas,3.098962,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 4,Santo Domingo de los Tsáchilas,0.742673,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 1,Sucumbíos,0.359327,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 1,Sucumbíos,0.150151,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 3,Tungurahua,3.013727,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 3,Tungurahua,0.755594,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
6,Bienestar Social · Protección Especial (PE),2025,12,Zona 7,Zamora Chinchipe,0.824459,TRUE,"Acumulado real nov 2023-dic 2025 (columna 'acumulado 2023-2025' del Excel VIS-VIE), colocado como un solo bloque en dic-2025 porque el archivo no permite desagregar por mes."
6,Bienestar Social · Protección Especial (PE),2026,07,Zona 7,Zamora Chinchipe,0.245182,TRUE,Dato real de julio 2026 (columna 'Presupuesto_hasta_julio_2026' del Excel VIS-VIE).
