registro_id,servicio,anio,mes,usuarios,es_dato_real,nota
6,Protección Especial (PE),2018,05,12748,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2018,06,13071,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2018,07,13141,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2018,08,12964,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2018,09,13097,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2018,10,12853,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2018,11,12976,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2018,12,13131,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2019,01,13247,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,02,13301,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,03,13485,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,04,13189,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,05,13546,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,06,13577,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,07,13842,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,08,13535,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,09,14051,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,10,13638,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,11,13770,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2019,12,14019,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2020,01,14193,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,02,14019,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,03,14027,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,04,14542,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,05,14247,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,06,14523,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,07,14613,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,08,14571,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,09,14742,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,10,14782,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,11,15101,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2020,12,14918,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2021,01,15897,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,02,16430,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,03,17374,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,04,18415,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,05,18979,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,06,19828,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,07,21028,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,08,21290,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,09,22466,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,10,23812,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,11,24669,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2021,12,25032,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2022,01,25126,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,02,25560,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,03,26641,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,04,26977,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,05,27367,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,06,27200,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,07,27349,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,08,28489,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,09,28731,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,10,29013,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,11,29839,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2022,12,29654,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2023,01,29258,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,02,30419,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,03,29987,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,04,30620,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,05,31151,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,06,30355,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,07,30521,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,08,30699,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,09,31448,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,10,31286,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,11,31898,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2023,12,31957,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2024,01,31557,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,02,32086,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,03,31592,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,04,31857,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,05,32367,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,06,32270,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,07,31290,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,08,31690,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,09,31482,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,10,31114,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,11,32067,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2024,12,31702,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2025,01,31289,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,02,31781,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,03,31430,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,04,31162,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,05,30530,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,06,30501,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,07,31389,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,08,31301,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,09,30747,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,10,30988,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,11,30567,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2025,12,30354,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
6,Protección Especial (PE),2026,01,29953,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2026,02,30056,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2026,03,30528,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2026,04,30372,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2026,05,30368,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2026,06,30339,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
6,Protección Especial (PE),2026,07,29918,TRUE,"Dato real, corte julio 2026 (resumen_usuarios_por_servicio.xlsx)."
8,Personas Adultas Mayores (PAM),2018,01,89860,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,02,92738,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,03,93524,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,04,92161,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,05,93355,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,06,92016,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,07,95316,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,08,95476,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,09,96302,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,10,96081,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,11,96754,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2018,12,95699,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2019,01,98484,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,02,98754,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,03,103029,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,04,104392,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,05,106535,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,06,108196,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,07,107715,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,08,111862,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,09,110689,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,10,116015,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,11,117841,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2019,12,118036,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2020,01,119855,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,02,118487,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,03,118068,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,04,120725,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,05,118332,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,06,117669,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,07,118798,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,08,119766,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,09,122677,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,10,123498,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,11,120480,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2020,12,121874,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2021,01,121345,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,02,124137,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,03,121929,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,04,123851,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,05,119800,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,06,123920,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,07,120028,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,08,123800,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,09,120370,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,10,119567,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,11,121112,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2021,12,121389,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2022,01,119815,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,02,120550,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,03,119421,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,04,118147,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,05,118379,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,06,116192,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,07,117643,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,08,113682,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,09,117283,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,10,114822,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,11,114972,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2022,12,113297,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2023,01,113677,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,02,111904,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,03,110196,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,04,112468,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,05,110587,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,06,110127,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,07,112101,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,08,111139,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,09,108903,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,10,108555,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,11,108599,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2023,12,108608,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2024,01,107933,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,02,107410,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,03,108902,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,04,111392,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,05,110456,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,06,111663,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,07,110615,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,08,109442,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,09,110746,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,10,108535,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,11,110016,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2024,12,111176,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2025,01,111576,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,02,111952,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,03,111152,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,04,111094,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,05,110120,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,06,111320,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,07,113272,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,08,112848,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,09,110097,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,10,109761,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,11,111728,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2025,12,111703,TRUE,Dato real de la serie histórica proporcionada (series_historicas.xlsx).
8,Personas Adultas Mayores (PAM),2026,01,111406,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2026,02,113287,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2026,03,113319,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2026,04,113312,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2026,05,112050,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2026,06,112218,FALSE,Valor provisional/estimado para completar la serie mensual mientras se carga el dato real mes a mes.
8,Personas Adultas Mayores (PAM),2026,07,113496,TRUE,"Dato real, corte julio 2026 (resumen_usuarios_por_servicio.xlsx)."
12,Movilidad Social,2018,01,2902,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,02,3012,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,03,2930,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,04,3035,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,05,3025,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,06,2990,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,07,3094,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,08,3028,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,09,3123,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,10,3076,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,11,3100,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2018,12,3200,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,01,3284,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,02,3168,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
12,Movilidad Social,2019,03,3208,FALSE,Serie histórica PROVISIONAL (placeholder) mientras se carga la base oficial mensual de Movilidad Social. No usar como dato real.
